epoch, wall_time, smooth_loss, train_loss, train_std_dev, val_loss, val_std_dev
980, 4.46496e+02, 3.92703e-01, 3.90563e-01, 5.73744e-01, 5.25742e-01, 6.61278e-01
981, 4.46952e+02, 3.93091e-01, 4.06721e-01, 5.98242e-01, 5.30254e-01, 6.89143e-01
982, 4.47403e+02, 3.92836e-01, 3.95346e-01, 5.69328e-01, 5.28804e-01, 6.48460e-01
983, 4.47857e+02, 3.93198e-01, 4.06222e-01, 5.70851e-01, 5.24947e-01, 6.58373e-01
984, 4.48310e+02, 3.93033e-01, 3.96871e-01, 6.30598e-01, 5.25152e-01, 7.35757e-01
985, 4.48763e+02, 3.92785e-01, 3.95342e-01, 5.60830e-01, 5.25874e-01, 6.35758e-01
986, 4.49216e+02, 3.92707e-01, 3.98390e-01, 5.87250e-01, 5.19627e-01, 6.82668e-01
987, 4.49672e+02, 3.93078e-01, 4.06243e-01, 5.69359e-01, 5.28317e-01, 6.58731e-01
988, 4.50126e+02, 3.92382e-01, 3.87543e-01, 5.55366e-01, 5.23774e-01, 6.34325e-01
989, 4.50579e+02, 3.92142e-01, 3.94763e-01, 6.12150e-01, 5.25796e-01, 6.97448e-01
990, 4.51030e+02, 3.91766e-01, 3.92277e-01, 5.84139e-01, 5.41567e-01, 6.71340e-01
991, 4.51482e+02, 3.91521e-01, 3.94112e-01, 6.50145e-01, 5.23663e-01, 7.55086e-01
992, 4.51935e+02, 3.92205e-01, 4.10719e-01, 5.84725e-01, 5.24088e-01, 6.80670e-01
993, 4.52396e+02, 3.91847e-01, 3.92611e-01, 5.71866e-01, 5.12173e-01, 6.65989e-01
994, 4.52850e+02, 3.91799e-01, 3.97738e-01, 5.86250e-01, 5.29910e-01, 6.71709e-01
995, 4.53305e+02, 3.91626e-01, 3.95475e-01, 5.54892e-01, 5.20891e-01, 6.40319e-01
996, 4.53758e+02, 3.90841e-01, 3.84257e-01, 5.80865e-01, 5.28897e-01, 6.62556e-01
997, 4.54212e+02, 3.90767e-01, 3.96297e-01, 5.88603e-01, 5.28893e-01, 6.70201e-01
998, 4.54666e+02, 3.90932e-01, 4.00626e-01, 5.86851e-01, 5.29497e-01, 6.73582e-01
999, 4.55120e+02, 3.90511e-01, 3.90119e-01, 5.53208e-01, 5.23315e-01, 6.37484e-01
1000, 4.55580e+02, 3.91386e-01, 4.12894e-01, 5.56864e-01, 5.22218e-01, 6.33210e-01
1001, 4.56041e+02, 3.91407e-01, 3.98497e-01, 5.66952e-01, 5.18605e-01, 6.39270e-01
1002, 4.56504e+02, 3.90990e-01, 3.90660e-01, 5.97046e-01, 5.21684e-01, 6.86603e-01
1003, 4.56963e+02, 3.90976e-01, 3.97416e-01, 6.24733e-01, 5.14145e-01, 7.13402e-01
1004, 4.57425e+02, 3.91278e-01, 4.03396e-01, 5.63585e-01, 5.33512e-01, 6.38220e-01
1005, 4.57891e+02, 3.91509e-01, 4.02189e-01, 5.57451e-01, 5.24734e-01, 6.26432e-01
1006, 4.58352e+02, 3.91278e-01, 3.94193e-01, 6.21863e-01, 5.26114e-01, 7.05659e-01
1007, 4.58813e+02, 3.91111e-01, 3.95286e-01, 5.53091e-01, 5.19016e-01, 6.55699e-01
1008, 4.59275e+02, 3.91464e-01, 4.04310e-01, 5.55907e-01, 5.22529e-01, 6.47653e-01
1009, 4.59736e+02, 3.90661e-01, 3.83992e-01, 5.50949e-01, 5.22740e-01, 6.35129e-01
1010, 4.60197e+02, 3.90612e-01, 3.96603e-01, 5.73795e-01, 5.18809e-01, 6.56478e-01
1011, 4.60658e+02, 3.90064e-01, 3.87385e-01, 5.72724e-01, 5.16175e-01, 6.65519e-01
1012, 4.61118e+02, 3.89604e-01, 3.88665e-01, 5.58921e-01, 5.16790e-01, 6.44987e-01
1013, 4.61585e+02, 3.88811e-01, 3.82304e-01, 5.72038e-01, 5.22690e-01, 6.62697e-01
1014, 4.62056e+02, 3.88716e-01, 3.93926e-01, 5.63100e-01, 5.14417e-01, 6.56885e-01
1015, 4.62517e+02, 3.88218e-01, 3.86504e-01, 5.84892e-01, 5.21500e-01, 6.63650e-01
1016, 4.62982e+02, 3.88302e-01, 3.96370e-01, 5.68338e-01, 5.22854e-01, 6.51315e-01
1017, 4.63447e+02, 3.88145e-01, 3.92133e-01, 5.97218e-01, 5.21810e-01, 6.89650e-01
1018, 4.63907e+02, 3.88384e-01, 3.99244e-01, 5.79706e-01, 5.18714e-01, 6.70956e-01
1019, 4.64369e+02, 3.88954e-01, 4.05342e-01, 6.33924e-01, 5.24131e-01, 7.31380e-01
1020, 4.64830e+02, 3.89852e-01, 4.12124e-01, 6.50105e-01, 5.26036e-01, 7.68893e-01
1021, 4.65288e+02, 3.91603e-01, 4.28418e-01, 5.83756e-01, 5.15539e-01, 6.69093e-01
1022, 4.65747e+02, 3.91064e-01, 3.88715e-01, 5.67331e-01, 5.22651e-01, 6.54051e-01
1023, 4.66208e+02, 3.90662e-01, 3.90801e-01, 5.74945e-01, 5.22792e-01, 6.65298e-01
1024, 4.66669e+02, 3.90465e-01, 3.93821e-01, 5.97944e-01, 5.17084e-01, 6.87332e-01
1025, 4.67129e+02, 3.90876e-01, 4.04821e-01, 5.63418e-01, 5.24948e-01, 6.65138e-01
1026, 4.67590e+02, 3.90941e-01, 3.98949e-01, 5.67987e-01, 5.28393e-01, 6.48296e-01
1027, 4.68052e+02, 3.91349e-01, 4.05042e-01, 5.81153e-01, 5.18316e-01, 6.74870e-01
1028, 4.68514e+02, 3.90825e-01, 3.88934e-01, 5.72123e-01, 5.19349e-01, 6.70661e-01
1029, 4.68973e+02, 3.90220e-01, 3.86652e-01, 5.76710e-01, 5.24748e-01, 6.73999e-01
1030, 4.69432e+02, 3.90514e-01, 4.02418e-01, 6.44449e-01, 5.23999e-01, 7.41155e-01
1031, 4.69893e+02, 3.90477e-01, 3.96780e-01, 5.63094e-01, 5.21215e-01, 6.59764e-01
1032, 4.70350e+02, 3.89566e-01, 3.80862e-01, 5.70190e-01, 5.19719e-01, 6.55277e-01
1033, 4.70814e+02, 3.89854e-01, 4.01773e-01, 5.67052e-01, 5.23910e-01, 6.60494e-01
1034, 4.71271e+02, 3.89387e-01, 3.88345e-01, 5.43528e-01, 5.20680e-01, 6.18556e-01
1035, 4.71730e+02, 3.88397e-01, 3.78366e-01, 5.46385e-01, 5.22576e-01, 6.34904e-01
1036, 4.72182e+02, 3.87514e-01, 3.79437e-01, 6.59031e-01, 5.18210e-01, 7.43419e-01
1037, 4.72636e+02, 3.87845e-01, 4.00340e-01, 6.07130e-01, 5.29019e-01, 6.97823e-01
1038, 4.73090e+02, 3.88676e-01, 4.09737e-01, 5.45595e-01, 5.21247e-01, 6.34509e-01
1039, 4.73544e+02, 3.87965e-01, 3.82682e-01, 5.61830e-01, 5.26038e-01, 6.46821e-01
1040, 4.74000e+02, 3.86993e-01, 3.77169e-01, 5.53068e-01, 5.27652e-01, 6.40665e-01
1041, 4.74453e+02, 3.87153e-01, 3.96502e-01, 6.19287e-01, 5.19055e-01, 7.34553e-01
1042, 4.74905e+02, 3.87426e-01, 3.99131e-01, 5.52918e-01, 5.29195e-01, 6.38444e-01
1043, 4.75358e+02, 3.86746e-01, 3.81990e-01, 5.70862e-01, 5.28086e-01, 6.56279e-01
1044, 4.75810e+02, 3.87385e-01, 4.04957e-01, 5.64150e-01, 5.25899e-01, 6.45891e-01
1045, 4.76263e+02, 3.87666e-01, 3.99211e-01, 5.55920e-01, 5.18086e-01, 6.47893e-01
1046, 4.76717e+02, 3.86809e-01, 3.78997e-01, 5.47865e-01, 5.19025e-01, 6.34815e-01
1047, 4.77169e+02, 3.86046e-01, 3.79741e-01, 5.46450e-01, 5.22658e-01, 6.42334e-01
1048, 4.77623e+02, 3.84966e-01, 3.73351e-01, 5.52216e-01, 5.17685e-01, 6.33781e-01
1049, 4.78077e+02, 3.84100e-01, 3.76182e-01, 5.85460e-01, 5.18128e-01, 6.79294e-01
1050, 4.78533e+02, 3.83829e-01, 3.85840e-01, 5.63668e-01, 5.25209e-01, 6.57716e-01
1051, 4.78982e+02, 3.83888e-01, 3.91516e-01, 5.87890e-01, 5.11840e-01, 6.70589e-01
1052, 4.79432e+02, 3.84519e-01, 4.01967e-01, 6.03501e-01, 5.19522e-01, 7.04641e-01
1053, 4.79880e+02, 3.83893e-01, 3.79952e-01, 5.54209e-01, 5.11643e-01, 6.42421e-01
1054, 4.80338e+02, 3.83813e-01, 3.89118e-01, 5.53768e-01, 5.21826e-01, 6.41388e-01
1055, 4.80794e+02, 3.83834e-01, 3.90995e-01, 5.58858e-01, 5.17182e-01, 6.44630e-01
1056, 4.81257e+02, 3.82939e-01, 3.74534e-01, 5.68061e-01, 5.22399e-01, 6.58058e-01
1057, 4.81717e+02, 3.83519e-01, 3.99919e-01, 6.04928e-01, 5.16186e-01, 7.02671e-01
1058, 4.82167e+02, 3.82654e-01, 3.74775e-01, 5.51385e-01, 5.28098e-01, 6.33459e-01
1059, 4.82615e+02, 3.82100e-01, 3.79325e-01, 5.86232e-01, 5.18457e-01, 6.69028e-01
1060, 4.83069e+02, 3.81667e-01, 3.81150e-01, 5.58341e-01, 5.22328e-01, 6.51536e-01
1061, 4.83525e+02, 3.81606e-01, 3.87365e-01, 5.77953e-01, 5.14770e-01, 6.57992e-01
1062, 4.83972e+02, 3.82069e-01, 3.96728e-01, 5.68009e-01, 5.24077e-01, 6.68443e-01
1063, 4.84431e+02, 3.82034e-01, 3.88182e-01, 6.35097e-01, 5.17270e-01, 7.31048e-01
1064, 4.84893e+02, 3.82743e-01, 4.01793e-01, 5.67817e-01, 5.25894e-01, 6.62659e-01
1065, 4.85356e+02, 3.82210e-01, 3.79869e-01, 5.47411e-01, 5.13525e-01, 6.37877e-01
1066, 4.85814e+02, 3.81829e-01, 3.81956e-01, 5.40991e-01, 5.09933e-01, 6.28720e-01
1067, 4.86264e+02, 3.82959e-01, 4.08566e-01, 6.91813e-01, 5.21491e-01, 7.98217e-01
1068, 4.86715e+02, 3.83597e-01, 4.01264e-01, 5.74359e-01, 5.16805e-01, 6.52246e-01
1069, 4.87180e+02, 3.83046e-01, 3.80484e-01, 5.79545e-01, 5.23222e-01, 6.73456e-01
1070, 4.87639e+02, 3.83298e-01, 3.94180e-01, 5.68512e-01, 5.28023e-01, 6.72978e-01
1071, 4.88092e+02, 3.83979e-01, 4.02432e-01, 5.72056e-01, 5.15414e-01, 6.63958e-01
1072, 4.88548e+02, 3.84934e-01, 4.07851e-01, 6.00541e-01, 5.18821e-01, 6.85816e-01
1073, 4.89002e+02, 3.85648e-01, 4.04627e-01, 5.83479e-01, 5.17004e-01, 6.80544e-01
1074, 4.89458e+02, 3.85065e-01, 3.82142e-01, 5.61203e-01, 5.21702e-01, 6.49597e-01
1075, 4.89929e+02, 3.85465e-01, 3.99056e-01, 5.53137e-01, 5.25569e-01, 6.38507e-01
1076, 4.90386e+02, 3.85630e-01, 3.95249e-01, 5.56439e-01, 5.23745e-01, 6.44335e-01
1077, 4.90841e+02, 3.84740e-01, 3.76240e-01, 5.31310e-01, 5.16116e-01, 6.09343e-01
1078, 4.91294e+02, 3.84378e-01, 3.84918e-01, 5.65679e-01, 5.20713e-01, 6.60423e-01
1079, 4.91750e+02, 3.83829e-01, 3.81228e-01, 5.51143e-01, 5.10680e-01, 6.45409e-01
1080, 4.92205e+02, 3.83048e-01, 3.76462e-01, 5.65293e-01, 5.12688e-01, 6.40914e-01
1081, 4.92660e+02, 3.83486e-01, 3.97738e-01, 6.26212e-01, 5.19091e-01, 7.41905e-01
1082, 4.93116e+02, 3.85116e-01, 4.19654e-01, 5.64079e-01, 5.19584e-01, 6.45651e-01
1083, 4.93571e+02, 3.84454e-01, 3.80078e-01, 5.33127e-01, 5.20303e-01, 6.32892e-01
1084, 4.94025e+02, 3.83915e-01, 3.81463e-01, 5.45595e-01, 5.16526e-01, 6.28736e-01
1085, 4.94481e+02, 3.83051e-01, 3.75019e-01, 5.87564e-01, 5.24679e-01, 6.88681e-01
1086, 4.94936e+02, 3.82688e-01, 3.83266e-01, 6.17265e-01, 5.20468e-01, 7.19186e-01
1087, 4.95391e+02, 3.83462e-01, 4.03363e-01, 5.35293e-01, 5.03800e-01, 6.27218e-01
1088, 4.95846e+02, 3.83265e-01, 3.86565e-01, 5.54931e-01, 5.16404e-01, 6.40342e-01
1089, 4.96300e+02, 3.83066e-01, 3.86261e-01, 5.53192e-01, 5.17541e-01, 6.48916e-01
1090, 4.96756e+02, 3.82121e-01, 3.72645e-01, 5.37979e-01, 5.13764e-01, 6.29353e-01
1091, 4.97211e+02, 3.81549e-01, 3.78519e-01, 5.49651e-01, 5.23915e-01, 6.45060e-01
1092, 4.97667e+02, 3.80990e-01, 3.78162e-01, 5.55001e-01, 5.16205e-01, 6.31582e-01
1093, 4.98121e+02, 3.80888e-01, 3.85761e-01, 5.92446e-01, 5.13355e-01, 6.82455e-01
1094, 4.98576e+02, 3.80784e-01, 3.85487e-01, 5.57306e-01, 5.13640e-01, 6.55837e-01
1095, 4.99031e+02, 3.81260e-01, 3.95831e-01, 5.64251e-01, 5.19287e-01, 6.33347e-01
1096, 4.99485e+02, 3.81533e-01, 3.92756e-01, 5.66934e-01, 5.27181e-01, 6.57020e-01
1097, 4.99940e+02, 3.81303e-01, 3.84136e-01, 5.78193e-01, 5.24119e-01, 6.73854e-01
1098, 5.00405e+02, 3.81028e-01, 3.83062e-01, 5.46671e-01, 5.23408e-01, 6.35406e-01
1099, 5.00864e+02, 3.79981e-01, 3.68955e-01, 5.43539e-01, 5.12365e-01, 6.40452e-01
1100, 5.01322e+02, 3.79490e-01, 3.77495e-01, 5.39777e-01, 5.14485e-01, 6.39573e-01
1101, 5.01782e+02, 3.78826e-01, 3.74049e-01, 5.60660e-01, 5.19837e-01, 6.41423e-01
1102, 5.02241e+02, 3.78426e-01, 3.78265e-01, 5.86486e-01, 5.13927e-01, 6.73282e-01
1103, 5.02703e+02, 3.77804e-01, 3.73961e-01, 5.37584e-01, 5.20473e-01, 6.21466e-01
1104, 5.03180e+02, 3.77479e-01, 3.78564e-01, 5.54520e-01, 5.15293e-01, 6.55536e-01
1105, 5.03661e+02, 3.77933e-01, 3.92274e-01, 5.49295e-01, 5.14968e-01, 6.31798e-01
1106, 5.04130e+02, 3.77685e-01, 3.80082e-01, 5.77881e-01, 5.26552e-01, 6.68964e-01
1107, 5.04591e+02, 3.77237e-01, 3.76334e-01, 5.57962e-01, 5.20711e-01, 6.51104e-01
1108, 5.05055e+02, 3.77261e-01, 3.84370e-01, 5.30812e-01, 5.29350e-01, 6.15677e-01
1109, 5.05522e+02, 3.77114e-01, 3.81075e-01, 5.63434e-01, 5.10929e-01, 6.53844e-01
1110, 5.05988e+02, 3.76559e-01, 3.73829e-01, 6.24234e-01, 5.10487e-01, 7.26399e-01
1111, 5.06450e+02, 3.76943e-01, 3.90105e-01, 5.71051e-01, 5.18358e-01, 6.57624e-01
1112, 5.06913e+02, 3.77468e-01, 3.93110e-01, 6.20834e-01, 5.20440e-01, 7.10562e-01
1113, 5.07375e+02, 3.77867e-01, 3.91349e-01, 7.10346e-01, 5.30128e-01, 8.21005e-01
1114, 5.07837e+02, 3.78514e-01, 3.96078e-01, 5.98899e-01, 5.16453e-01, 6.89101e-01
1115, 5.08298e+02, 3.78119e-01, 3.78101e-01, 5.51261e-01, 5.16351e-01, 6.23447e-01
1116, 5.08757e+02, 3.78421e-01, 3.90019e-01, 5.59527e-01, 5.30599e-01, 6.49080e-01
1117, 5.09217e+02, 3.78353e-01, 3.83827e-01, 5.74267e-01, 5.14114e-01, 6.72702e-01
1118, 5.09706e+02, 3.78225e-01, 3.82909e-01, 5.50683e-01, 5.19212e-01, 6.32741e-01
1119, 5.10166e+02, 3.77848e-01, 3.78051e-01, 6.33426e-01, 5.16980e-01, 7.19961e-01
1120, 5.10624e+02, 3.79476e-01, 4.14120e-01, 6.07690e-01, 5.16757e-01, 7.00733e-01
1121, 5.11087e+02, 3.79921e-01, 3.93974e-01, 5.99855e-01, 5.17009e-01, 6.94148e-01
1122, 5.11551e+02, 3.80176e-01, 3.91088e-01, 5.99457e-01, 5.17920e-01, 7.00723e-01
1123, 5.12022e+02, 3.80208e-01, 3.87506e-01, 5.32284e-01, 5.22717e-01, 6.15846e-01
1124, 5.12502e+02, 3.79114e-01, 3.67376e-01, 5.41101e-01, 5.20097e-01, 6.31291e-01
1125, 5.12990e+02, 3.78624e-01, 3.76812e-01, 5.81189e-01, 5.17148e-01, 6.79700e-01
1126, 5.13445e+02, 3.78993e-01, 3.91702e-01, 5.79071e-01, 5.30818e-01, 6.75915e-01
1127, 5.13899e+02, 3.78884e-01, 3.83430e-01, 5.93171e-01, 5.18681e-01, 6.82951e-01
1128, 5.14356e+02, 3.79012e-01, 3.87915e-01, 5.52798e-01, 5.12710e-01, 6.48444e-01
1129, 5.14808e+02, 3.79028e-01, 3.85955e-01, 5.51848e-01, 5.21102e-01, 6.29519e-01
1130, 5.15260e+02, 3.78680e-01, 3.79184e-01, 6.04639e-01, 5.16818e-01, 7.09143e-01
1131, 5.15716e+02, 3.77996e-01, 3.73108e-01, 5.39448e-01, 5.12018e-01, 6.27657e-01
1132, 5.16170e+02, 3.77148e-01, 3.69380e-01, 5.78649e-01, 5.17175e-01, 6.73911e-01
1133, 5.16625e+02, 3.76970e-01, 3.80575e-01, 5.86647e-01, 5.13135e-01, 6.83750e-01
1134, 5.17093e+02, 3.76992e-01, 3.83831e-01, 5.59041e-01, 5.05296e-01, 6.58201e-01
1135, 5.17556e+02, 3.77394e-01, 3.90778e-01, 5.91259e-01, 5.22719e-01, 6.95959e-01
1136, 5.18017e+02, 3.77053e-01, 3.77802e-01, 6.06899e-01, 5.17190e-01, 6.89808e-01
1137, 5.18477e+02, 3.77019e-01, 3.83021e-01, 5.27632e-01, 5.21151e-01, 6.00093e-01
1138, 5.18938e+02, 3.76260e-01, 3.70031e-01, 5.44067e-01, 5.21093e-01, 6.29867e-01
1139, 5.19399e+02, 3.76155e-01, 3.80980e-01, 5.86274e-01, 5.08713e-01, 6.89799e-01
1140, 5.19860e+02, 3.75806e-01, 3.76563e-01, 5.56345e-01, 5.10766e-01, 6.41870e-01
1141, 5.20320e+02, 3.75050e-01, 3.68769e-01, 6.06798e-01, 5.21719e-01, 7.04334e-01
1142, 5.20782e+02, 3.74996e-01, 3.80693e-01, 6.10008e-01, 5.22898e-01, 6.99810e-01
1143, 5.21242e+02, 3.75062e-01, 3.82838e-01, 5.61065e-01, 5.18811e-01, 6.63791e-01
1144, 5.21701e+02, 3.74373e-01, 3.69307e-01, 5.44696e-01, 5.22987e-01, 6.36116e-01
1145, 5.22163e+02, 3.73830e-01, 3.71108e-01, 5.46129e-01, 5.19918e-01, 6.26378e-01
1146, 5.22628e+02, 3.73430e-01, 3.73234e-01, 5.64625e-01, 5.13314e-01, 6.44008e-01
1147, 5.23090e+02, 3.73275e-01, 3.77167e-01, 5.48431e-01, 5.15682e-01, 6.27580e-01
1148, 5.23544e+02, 3.72916e-01, 3.73369e-01, 5.42974e-01, 5.08922e-01, 6.24502e-01
1149, 5.24003e+02, 3.72115e-01, 3.64999e-01, 5.58405e-01, 5.22109e-01, 6.42357e-01
1150, 5.24461e+02, 3.72376e-01, 3.83294e-01, 5.46381e-01, 5.12295e-01, 6.42096e-01
1151, 5.24916e+02, 3.72270e-01, 3.77138e-01, 5.69687e-01, 5.11072e-01, 6.62581e-01
1152, 5.25370e+02, 3.72262e-01, 3.78352e-01, 5.73478e-01, 5.22306e-01, 6.73395e-01
1153, 5.25826e+02, 3.73063e-01, 3.93423e-01, 6.14154e-01, 5.17962e-01, 7.17740e-01
1154, 5.26282e+02, 3.73887e-01, 3.94628e-01, 5.63353e-01, 5.11539e-01, 6.47518e-01
1155, 5.26740e+02, 3.73656e-01, 3.76416e-01, 5.42501e-01, 5.15043e-01, 6.31066e-01
1156, 5.27195e+02, 3.73471e-01, 3.76701e-01, 5.52132e-01, 5.14301e-01, 6.26931e-01
1157, 5.27653e+02, 3.73220e-01, 3.75320e-01, 5.42343e-01, 5.12432e-01, 6.37856e-01
1158, 5.28106e+02, 3.74100e-01, 3.95517e-01, 5.35020e-01, 5.20270e-01, 6.23827e-01
1159, 5.28559e+02, 3.74110e-01, 3.80936e-01, 5.53554e-01, 5.24836e-01, 6.32636e-01
1160, 5.29010e+02, 3.74393e-01, 3.85749e-01, 5.87820e-01, 5.10069e-01, 6.81754e-01
1161, 5.29473e+02, 3.73720e-01, 3.68804e-01, 5.33047e-01, 5.23115e-01, 6.25927e-01
1162, 5.29933e+02, 3.73174e-01, 3.70286e-01, 5.45920e-01, 5.16781e-01, 6.29025e-01
1163, 5.30396e+02, 3.72828e-01, 3.73460e-01, 5.56440e-01, 5.17330e-01, 6.46425e-01
1164, 5.30855e+02, 3.73529e-01, 3.91857e-01, 6.57589e-01, 5.22336e-01, 7.48086e-01
1165, 5.31314e+02, 3.74034e-01, 3.89156e-01, 5.52468e-01, 5.19739e-01, 6.35846e-01
1166, 5.31774e+02, 3.73372e-01, 3.68805e-01, 5.27671e-01, 5.13152e-01, 6.20585e-01
1167, 5.32233e+02, 3.72526e-01, 3.64675e-01, 5.39918e-01, 5.17130e-01, 6.32155e-01
1168, 5.32694e+02, 3.72505e-01, 3.78676e-01, 5.50439e-01, 5.08071e-01, 6.31621e-01
1169, 5.33159e+02, 3.72102e-01, 3.71841e-01, 5.50129e-01, 5.24814e-01, 6.32001e-01
1170, 5.33622e+02, 3.72199e-01, 3.80438e-01, 5.60496e-01, 5.11548e-01, 6.46813e-01
1171, 5.34084e+02, 3.71951e-01, 3.74232e-01, 5.35594e-01, 5.20455e-01, 6.29437e-01
1172, 5.34551e+02, 3.71640e-01, 3.72735e-01, 5.80327e-01, 5.19765e-01, 6.82645e-01
1173, 5.35015e+02, 3.71884e-01, 3.82589e-01, 5.30019e-01, 5.13410e-01, 6.21418e-01
1174, 5.35478e+02, 3.72067e-01, 3.81456e-01, 5.48010e-01, 5.10186e-01, 6.36937e-01
1175, 5.35941e+02, 3.71791e-01, 3.73733e-01, 5.63671e-01, 5.13143e-01, 6.57446e-01
1176, 5.36405e+02, 3.71810e-01, 3.78551e-01, 5.59553e-01, 5.11045e-01, 6.49288e-01
1177, 5.36869e+02, 3.71248e-01, 3.68143e-01, 5.31929e-01, 5.11735e-01, 6.19668e-01
1178, 5.37340e+02, 3.70331e-01, 3.61133e-01, 5.48027e-01, 5.15032e-01, 6.34472e-01
1179, 5.37809e+02, 3.70272e-01, 3.75846e-01, 5.36746e-01, 5.14360e-01, 6.13823e-01
1180, 5.38274e+02, 3.69929e-01, 3.70702e-01, 5.38419e-01, 5.16962e-01, 6.31044e-01
1181, 5.38729e+02, 3.69354e-01, 3.66004e-01, 5.51064e-01, 5.31945e-01, 6.46758e-01
1182, 5.39183e+02, 3.69699e-01, 3.81913e-01, 5.85270e-01, 5.19240e-01, 6.76521e-01
1183, 5.39636e+02, 3.69218e-01, 3.67600e-01, 5.54472e-01, 5.13510e-01, 6.38250e-01
1184, 5.40092e+02, 3.69032e-01, 3.72265e-01, 5.80265e-01, 5.17511e-01, 6.78483e-01
1185, 5.40543e+02, 3.69164e-01, 3.77846e-01, 5.56222e-01, 5.20994e-01, 6.47312e-01
1186, 5.40997e+02, 3.68884e-01, 3.70685e-01, 5.35767e-01, 5.15862e-01, 6.24289e-01
1187, 5.41445e+02, 3.68298e-01, 3.64836e-01, 5.50866e-01, 5.18667e-01, 6.30726e-01
1188, 5.41899e+02, 3.67458e-01, 3.59607e-01, 5.35531e-01, 5.13133e-01, 6.18766e-01
1189, 5.42360e+02, 3.67679e-01, 3.77709e-01, 6.00225e-01, 5.15826e-01, 6.92672e-01
1190, 5.42814e+02, 3.67947e-01, 3.79037e-01, 5.68923e-01, 5.23238e-01, 6.67176e-01
1191, 5.43268e+02, 3.68274e-01, 3.80433e-01, 5.50299e-01, 5.16251e-01, 6.43294e-01
1192, 5.43725e+02, 3.68443e-01, 3.77803e-01, 5.99241e-01, 5.20698e-01, 6.99687e-01
1193, 5.44181e+02, 3.68049e-01, 3.67888e-01, 6.04246e-01, 5.20186e-01, 7.10342e-01
1194, 5.44633e+02, 3.68635e-01, 3.85121e-01, 6.72589e-01, 5.36587e-01, 7.79909e-01
1195, 5.45084e+02, 3.69985e-01, 3.99840e-01, 5.40386e-01, 5.18082e-01, 6.33160e-01
1196, 5.45537e+02, 3.69725e-01, 3.71709e-01, 5.58639e-01, 5.08800e-01, 6.52212e-01
1197, 5.45989e+02, 3.69469e-01, 3.71487e-01, 5.55421e-01, 5.21652e-01, 6.48873e-01
1198, 5.46443e+02, 3.69165e-01, 3.70565e-01, 5.29615e-01, 5.06948e-01, 6.11485e-01
1199, 5.46900e+02, 3.68661e-01, 3.66444e-01, 5.48823e-01, 5.16505e-01, 6.35584e-01
1200, 5.47358e+02, 3.68545e-01, 3.73215e-01, 5.45519e-01, 5.08857e-01, 6.39440e-01
1201, 5.47820e+02, 3.67678e-01, 3.59216e-01, 5.34985e-01, 5.16583e-01, 6.27741e-01
1202, 5.48284e+02, 3.67419e-01, 3.69402e-01, 5.35109e-01, 5.18494e-01, 6.22239e-01
1203, 5.48739e+02, 3.67243e-01, 3.70630e-01, 5.51587e-01, 5.14617e-01, 6.38601e-01
1204, 5.49201e+02, 3.67108e-01, 3.71260e-01, 6.05428e-01, 5.16007e-01, 7.15215e-01
1205, 5.49661e+02, 3.67145e-01, 3.74134e-01, 6.22273e-01, 5.15659e-01, 7.15908e-01
1206, 5.50118e+02, 3.67202e-01, 3.74888e-01, 5.34799e-01, 5.16889e-01, 6.16779e-01
1207, 5.50580e+02, 3.66251e-01, 3.56644e-01, 5.28611e-01, 5.10833e-01, 6.11560e-01
1208, 5.51058e+02, 3.65814e-01, 3.64607e-01, 5.45172e-01, 5.17583e-01, 6.38501e-01
1209, 5.51520e+02, 3.66557e-01, 3.85534e-01, 5.47219e-01, 5.19798e-01, 6.61523e-01
1210, 5.51976e+02, 3.66467e-01, 3.71254e-01, 5.41120e-01, 5.18813e-01, 6.29104e-01
1211, 5.52435e+02, 3.66724e-01, 3.77596e-01, 5.54074e-01, 5.09740e-01, 6.50120e-01
1212, 5.52894e+02, 3.66702e-01, 3.72835e-01, 5.76593e-01, 5.25674e-01, 6.59596e-01
1213, 5.53360e+02, 3.67946e-01, 3.95786e-01, 5.87060e-01, 5.24220e-01, 6.78072e-01
1214, 5.53821e+02, 3.69420e-01, 4.00571e-01, 5.45037e-01, 5.11493e-01, 6.28833e-01
1215, 5.54283e+02, 3.68980e-01, 3.67899e-01, 5.69165e-01, 5.15164e-01, 6.71201e-01
1216, 5.54740e+02, 3.68545e-01, 3.67537e-01, 5.86765e-01, 5.17945e-01, 6.92261e-01
1217, 5.55200e+02, 3.68203e-01, 3.68822e-01, 5.24693e-01, 5.12294e-01, 6.12632e-01
1218, 5.55659e+02, 3.67813e-01, 3.67572e-01, 5.50494e-01, 5.18764e-01, 6.46806e-01
1219, 5.56116e+02, 3.67229e-01, 3.63777e-01, 5.53267e-01, 5.10393e-01, 6.35789e-01
1220, 5.56577e+02, 3.66973e-01, 3.69014e-01, 5.44194e-01, 5.06110e-01, 6.38209e-01
1221, 5.57041e+02, 3.66461e-01, 3.64367e-01, 5.43215e-01, 5.20842e-01, 6.29502e-01
1222, 5.57506e+02, 3.66795e-01, 3.78794e-01, 5.57804e-01, 5.18761e-01, 6.53988e-01
1223, 5.57967e+02, 3.66973e-01, 3.76478e-01, 5.47949e-01, 5.30013e-01, 6.39869e-01
1224, 5.58422e+02, 3.66621e-01, 3.67137e-01, 5.38283e-01, 5.09708e-01, 6.19393e-01
